id_filme,person_id,character,role
29074,tm155787,City Detective #2,ACTOR
9445,tm155787,Anthony Stabile,ACTOR
758851,tm155787,Nickey Eyes,ACTOR
758804,tm155787,Mikey Franzese,ACTOR
9465,tm155787,Diane,ACTOR
64226,tm155787,Bruce,ACTOR
9464,tm155787,Cicero's Wife,ACTOR
9467,tm155787,Tuddy's Wife,ACTOR
758806,tm155787,Mrs. Carbone,ACTOR
758809,tm155787,Frenchy's Wife,ACTOR
9466,tm155787,Angie,ACTOR
9452,tm155787,Rosie,ACTOR
9468,tm155787,Susan,ACTOR
9469,tm155787,Tommy's Girlfriend,ACTOR
9470,tm155787,Joe Buddha,ACTOR
1852,tm155787,Stacks Edwards,ACTOR
186625,tm155787,Johnny Roastbeef's Wife,ACTOR
5684,tm155787,Dealer,ACTOR
758907,tm155787,Edward McDonald,ACTOR
758899,tm155787,Defense Attorney,ACTOR
758856,tm155787,Young Henry's Sister #2,ACTOR
758854,tm155787,Young Henry's Older Brother,ACTOR
758860,tm155787,Young Michael,ACTOR
9471,tm155787,Liquor Cop #1,ACTOR
9472,tm155787,Liquor Cop #2,ACTOR
9473,tm155787,Mailman,ACTOR
758909,tm155787,Barbeque Wiseguy,ACTOR
9475,tm155787,Bleeding Man,ACTOR
9474,tm155787,Gambling Doorman,ACTOR
758863,tm155787,Hijacked Driver,ACTOR
9476,tm155787,School Guard,ACTOR
758811,tm155787,Cop #1,ACTOR
9477,tm155787,Mob Lawyer,ACTOR
489798,tm155787,Judge - 1956,ACTOR
397785,tm155787,Truck Driver at Diner,ACTOR
9478,tm155787,Fat Andy,ACTOR
9480,tm155787,Frankie The Wop,ACTOR
758867,tm155787,Freddy No Nose,ACTOR
758865,tm155787,Pete The Killer,ACTOR
718520,tm155787,Jimmy Two Times,ACTOR
9482,tm155787,Man with Coatrack,ACTOR
9479,tm155787,Henry's 60's crew,ACTOR
9481,tm155787,Henry's 60's crew,ACTOR
758812,tm155787,Cicero 60's Crew,ACTOR
9483,tm155787,Cicero's 60's crew,ACTOR
758814,tm155787,Terrorized Waiter,ACTOR
758815,tm155787,Bouncer,ACTOR
758816,tm155787,Copa Captain,ACTOR
9484,tm155787,Henry Greeter #1,ACTOR
9485,tm155787,Henry Greeter #2,ACTOR
511667,tm155787,Henry Greeter #3,ACTOR
758934,tm155787,Copa Announcer,ACTOR
758941,tm155787,Beach Club Waiter,ACTOR
758871,tm155787,Bruce's Brother #1,ACTOR
758872,tm155787,Bruce's Brother #2,ACTOR
758817,tm155787,Karen's Dad,ACTOR
758819,tm155787,Marie #1,ACTOR
758820,tm155787,Marie #2,ACTOR
644723,tm155787,Paul #3,ACTOR
758821,tm155787,Truck Driver,ACTOR
758823,tm155787,Detective Deacy,ACTOR
758822,tm155787,Detective Silvestri,ACTOR
9487,tm155787,Batts' Crew #1,ACTOR
758824,tm155787,Vito,ACTOR
662606,tm155787,Vito's Girlfriend,ACTOR
1666492,tm155787,Lisa,ACTOR
9486,tm155787,Batt's Crew #2,ACTOR
9488,tm155787,Prizefighter,ACTOR
9489,tm155787,Henry's 70's Crew,ACTOR
716154,tm155787,Henry's 70's Crew,ACTOR
4149,tm155787,Henry's 70's Crew,ACTOR
9490,tm155787,Carbone's Girlfriend,ACTOR
9491,tm155787,Henry's Older Child - Judy,ACTOR
758952,tm155787,Henry's Baby - Ruth,ACTOR
758953,tm155787,Bar Patron,ACTOR
758954,tm155787,Janice's Girlfriend #1,ACTOR
758955,tm155787,Janoce's Girlfriend #2,ACTOR
758827,tm155787,Bridal Shop Owner,ACTOR
9492,tm155787,Florida Bookie,ACTOR
750412,tm155787,Bookie's Sister,ACTOR
758873,tm155787,Judge - 1971,ACTOR
758874,tm155787,Security Guard with Lobsters,ACTOR
758877,tm155787,Drug Buyer,ACTOR
9493,tm155787,Prison Guard in Booth,ACTOR
758830,tm155787,Judy Hill at 10 Years,ACTOR
758825,tm155787,Ruth Hill at 8 Years,ACTOR
9265,tm155787,Parole Officer,ACTOR
9494,tm155787,Stacks' Girlfriend,ACTOR
9495,tm155787,Joe Buddha's Wife,ACTOR
758834,tm155787,Kid,ACTOR
758829,tm155787,Garbage Man,ACTOR
9496,tm155787,Doctor,ACTOR
758833,tm155787,Judy Hill at 13 Years,ACTOR
758835,tm155787,Ruth Hill at 11 Years,ACTOR
4087,tm155787,Arresting Narc,ACTOR
9500,tm155787,50's Wiseguy (uncredited),ACTOR
9499,tm155787,Truck Hijacker (uncredited),ACTOR
598815,tm155787,Nickey Eyes' Girlfriend (uncredited),ACTOR
9507,tm155787,Jimmy's Son (uncredited),ACTOR
1106134,tm155787,Young Henry's Sister #1,ACTOR
3308,tm155787,,DIRECTOR
11091,tm22327,Pvt. Joker,ACTOR
4704,tm22327,Animal Mother,ACTOR
6432,tm22327,Pvt. Pyle,ACTOR
6647,tm22327,Gny. Sgt. Hartman,ACTOR
32851,tm22327,Eightball,ACTOR
17675,tm22327,Pvt. Cowboy,ACTOR
24205,tm22327,Rafterman,ACTOR
1314,tm22327,Lt. Touchdown,ACTOR
62513,tm22327,Lt. Lockhart,ACTOR
11655,tm22327,Poge Colonel,ACTOR
205944,tm22327,Crazy Earl,ACTOR
28624,tm22327,Doc Jay,ACTOR
126879,tm22327,Doorgunner,ACTOR
90057,tm22327,Snowball,ACTOR
32191,tm22327,Payback,ACTOR
50869,tm22327,Lt. Cleves,ACTOR
207528,tm22327,Donlon,ACTOR
112301,tm22327,T.H.E. Rock,ACTOR
11743,tm22327,Da Nang Hooker,ACTOR
207531,tm22327,VC Sniper,ACTOR
207535,tm22327,ARVN Pimp,ACTOR
182569,tm22327,Hand Job,ACTOR
207536,tm22327,Chili,ACTOR
207532,tm22327,Daddy D.A.,ACTOR
207533,tm22327,TV Journalist,ACTOR
598789,tm22327,Daytona Dave,ACTOR
479173,tm22327,Stork,ACTOR
207529,tm22327,Parris Island Recruit and Vietnam Platoon,ACTOR
1876841,tm22327,Parris Island Recruit and Vietnam Platoon,ACTOR
44991,tm22327,Parris Island Recruit and Vietnam Platoon,ACTOR
207530,tm22327,Parris Island Recruit and Vietnam Platoon,ACTOR
93627,tm22327,Parris Island Recruit and Vietnam Platoon,ACTOR
207363,tm22327,Parris Island Recruit and Vietnam Platoon,ACTOR
207364,tm22327,Parris Island Recruit and Vietnam Platoon,ACTOR
207365,tm22327,Parris Island Recruit and Vietnam Platoon,ACTOR
784634,tm22327,Parris Island Recruit and Vietnam Platoon,ACTOR
207366,tm22327,News Camera Operator at Mass Grave (uncredited),ACTOR
21108,tm22327,Murphy (voice) (uncredited),ACTOR
46486,tm22327,Mass Grave Soldier (uncredited),ACTOR
207367,tm22327,TV Camera Operator (uncredited),ACTOR
1787928,tm22327,Parris Island Recruit and Vietnam Platoon,ACTOR
21108,tm22327,,DIRECTOR
3748,tm180542,David 'Noodles' Aaronson,ACTOR
12171,tm180542,Maximilian 'Max' Bercovicz,ACTOR
6756,tm180542,Deborah Gelly,ACTOR
9438,tm180542,Frankie Monaldi,ACTOR
68563,tm180542,Carol,ACTOR
7749,tm180542,Joe,ACTOR
16204,tm180542,James Conway O'Donnell,ACTOR
28073,tm180542,Police Chief Vincent Aiello,ACTOR
14853,tm180542,Chicken Joe,ACTOR
80999,tm180542,Patrick 'Patsy' Goldberg,ACTOR
24555,tm180542,Philip 'Cockeye' Stein,ACTOR
30008,tm180542,Eve,ACTOR
81000,tm180542,'Fat' Moe Gelly,ACTOR
27089,tm180542,Woman in the Puppet Theatre,ACTOR
81005,tm180542,Beefy,ACTOR
1575,tm180542,Young Deborah,ACTOR
81001,tm180542,Young Noodles,ACTOR
60657,tm180542,Young Max / David Bailey,ACTOR
22241,tm180542,Young Patsy,ACTOR
81004,tm180542,Young 'Fat' Moe Gelly,ACTOR
81002,tm180542,Young Cockeye,ACTOR
712557,tm180542,Young Peggy,ACTOR
81003,tm180542,Dominic,ACTOR
5750,tm180542,Bugsy,ACTOR
9470,tm180542,Al Capuano,ACTOR
81007,tm180542,Fred Capuano,ACTOR
30012,tm180542,Johnny Capuano,ACTOR
81008,tm180542,Irving Gold,ACTOR
81009,tm180542,Friend of Young Deborah,ACTOR
81006,tm180542,Young Deborah (Double),ACTOR
5684,tm180542,Monkey,ACTOR
111590,tm180542,Thug,ACTOR
61606,tm180542,Chinese Theater Spectator (uncredited),ACTOR
29073,tm180542,Trigger,ACTOR
11550,tm180542,Officer Whitey,ACTOR
20581,tm180542,Mandy,ACTOR
752070,tm180542,Willie the Ape,ACTOR
5940,tm180542,Max's Mother,ACTOR
821438,tm180542,Crowning,ACTOR
112286,tm180542,Van Linden,ACTOR
17817,tm180542,Sharkey,ACTOR
302112,tm180542,Peggy,ACTOR
476911,tm180542,Mrs. Aiello,ACTOR
1341561,tm180542,Bugsy's Gang,ACTOR
1341749,tm180542,Bugsy's Gang,ACTOR
298686,tm180542,Interviewer,ACTOR
1341620,tm180542,Girl in Coffin,ACTOR
551078,tm180542,Adorable Old Man,ACTOR
1341629,tm180542,Nurse Thompson,ACTOR
116852,tm180542,Reporter 1,ACTOR
469888,tm180542,Reporter 2,ACTOR
17146,tm180542,Reporter 3,ACTOR
1594,tm180542,Chauffeur,ACTOR
1341752,tm180542,Cemetery Caretaker,ACTOR
6642,tm180542,Peggy's Mother,ACTOR
1341618,tm180542,Drunk,ACTOR
1030723,tm180542,Newstand Man,ACTOR
1419294,tm180542,Mounted Policeman,ACTOR
1341539,tm180542,2nd Mounted Policeman,ACTOR
924004,tm180542,Sgt. P. Halloran,ACTOR
1341479,tm180542,Street Singer,ACTOR
1341416,tm180542,Young Macrò,ACTOR
1341637,tm180542,Foreman,ACTOR
47416,tm180542,One of Beefy's Thugs (uncredited),ACTOR
1341643,tm180542,Bar Room Patron (uncredited),ACTOR
94114,tm180542,Bugsy's Gang (uncredited),ACTOR
1341529,tm180542,Boy in Park (uncredited),ACTOR
1341460,tm180542,Speakeasy Drum Player (uncredited),ACTOR
1341491,tm180542,Newspaper Salesman (uncredited),ACTOR
1341417,tm180542,Speakeasy Banjo Player (uncredited),ACTOR
1341484,tm180542,Speakeasy Percussionist (uncredited),ACTOR
434738,tm180542,David Bailey's Girlfriend (uncredited),ACTOR
1341412,tm180542,Deborah Gelly's Father (uncredited),ACTOR
469679,tm180542,Waiter (uncredited),ACTOR
1341712,tm180542,Speakeasy Patron (uncredited),ACTOR
1341601,tm180542,Speakeasy Trumpet Player (uncredited),ACTOR
543125,tm180542,Speakeasy Clarinet Player (uncredited),ACTOR
488781,tm180542,Speakeasy Vocalist (uncredited),ACTOR
551439,tm180542,Nurse (uncredited),ACTOR
120119,tm180542,Pimp (uncredited),ACTOR
506691,tm180542,Prostitute (uncredited),ACTOR
7205,tm180542,Riverdale Cemetery Director (uncredited),ACTOR
81010,tm180542,Syndacalist (uncredited),ACTOR
37242,tm180542,,DIRECTOR
5455,tm138875,Harry Burns,ACTOR
20759,tm138875,Sally Albright,ACTOR
1990,tm138875,Marie,ACTOR
10428,tm138875,Jess,ACTOR
20760,tm138875,Joe,ACTOR
20761,tm138875,Alice,ACTOR
20762,tm138875,Amanda,ACTOR
20763,tm138875,Stewardess,ACTOR
20764,tm138875,Man on Aisle,ACTOR
20765,tm138875,9 Year Old Boy,ACTOR
20766,tm138875,Judge,ACTOR
193,tm138875,Helen,ACTOR
20767,tm138875,Waiter at Wedding,ACTOR
20768,tm138875,Ira,ACTOR
20769,tm138875,Julian,ACTOR
4372,tm138875,Emily,ACTOR
28497,tm138875,Gary,ACTOR
1379831,tm138875,Waitress,ACTOR
1542517,tm138875,Hostess,ACTOR
511536,tm138875,Older Woman Customer,ACTOR
1426149,tm138875,Christmas Tree Salesman,ACTOR
14912,tm138875,Documentary Couple,ACTOR
1542521,tm138875,Documentary Couple,ACTOR
64874,tm138875,Documentary Couple,ACTOR
527062,tm138875,Documentary Couple,ACTOR
1685004,tm138875,Documentary Couple,ACTOR
1542527,tm138875,Documentary Couple,ACTOR
1542221,tm138875,Documentary Couple,ACTOR
10953,tm138875,Documentary Couple,ACTOR
482193,tm138875,Documentary Couple,ACTOR
449834,tm138875,Documentary Couple,ACTOR
441178,tm138875,Tap Dancer (uncredited),ACTOR
753907,tm138875,College Student (uncredited),ACTOR
190530,tm138875,Waiter (uncredited),ACTOR
1180233,tm138875,Diner Patron (uncredited),ACTOR
1039530,tm138875,Truck Driver (uncredited),ACTOR
41501,tm138875,Dinner (uncredited),ACTOR
810433,tm138875,Tap Dancer (uncredited),ACTOR
44401,tm138875,New Year's Partygoer (uncredited),ACTOR
1060145,tm138875,Giants Fan (uncredited),ACTOR
7139,tm138875,Restaurant Patron (uncredited),ACTOR
224,tm138875,,DIRECTOR
7974,tm2386,Nancy Thompson,ACTOR
26005,tm2386,Freddy Krueger,ACTOR
30790,tm2386,Lieutenant Thompson,ACTOR
82353,tm2386,Marge Thompson,ACTOR
19401,tm2386,Tina Gray,ACTOR
20498,tm2386,Rod Lane,ACTOR
3381,tm2386,Glen Lantz,ACTOR
8318,tm2386,Dr. King,ACTOR
65257,tm2386,Sgt. Parker,ACTOR
12578,tm2386,Teacher,ACTOR
55093,tm2386,Sergeant Garcia,ACTOR
82354,tm2386,Nurse,ACTOR
491162,tm2386,Minister,ACTOR
218261,tm2386,Mr. Lantz,ACTOR
598497,tm2386,Mrs. Lantz,ACTOR
2937,tm2386,Foreman,ACTOR
4016,tm2386,Coroner,ACTOR
598520,tm2386,Mrs. Gray,ACTOR
48112,tm2386,Cop #1,ACTOR
598532,tm2386,Cop #2,ACTOR
598531,tm2386,Cop #3,ACTOR
34763,tm2386,Surfer #1,ACTOR
432769,tm2386,Surfer #2,ACTOR
128985,tm2386,Hallguard,ACTOR
598521,tm2386,Mrs. Gray's Boyfriend,ACTOR
598766,tm2386,Kid (uncredited),ACTOR
70609,tm2386,Kid (uncredited),ACTOR
598767,tm2386,Kid (uncredited),ACTOR
1110624,tm2386,Kid in Classroom (uncredited),ACTOR
10824,tm2386,"Newsreader / KRGR Radio Announcer (voice, uncredited)",ACTOR
925,tm2386,,DIRECTOR
7645,tm133087,M'Lynn Eatenton,ACTOR
22878,tm133087,Truvy Jones,ACTOR
17566,tm133087,Ouiser Boudreaux,ACTOR
5525,tm133087,Annelle Dupuy,ACTOR
21913,tm133087,Clairee Belcher,ACTOR
6303,tm133087,Shelby Eatenton Latcherie,ACTOR
14659,tm133087,Drum Eatenton,ACTOR
4400,tm133087,Spud Jones,ACTOR
934,tm133087,Jackson Latcherie,ACTOR
6903,tm133087,Sammy Desoto,ACTOR
48125,tm133087,Owen Jenkins,ACTOR
48126,tm133087,Aunt Fern,ACTOR
48127,tm133087,Tommy Eatenton,ACTOR
48128,tm133087,Jonathan Eatenton,ACTOR
30589,tm133087,Belle Marmillion,ACTOR
19277,tm133087,Nancy Beth Marmillion,ACTOR
175216,tm133087,Marshall Marmillion,ACTOR
2281835,tm133087,Drew Marmillion,ACTOR
24206,tm133087,Janice Van Meter,ACTOR
606929,tm133087,Mayor Van Meter,ACTOR
32447,tm133087,Louie Jones,ACTOR
83296,tm133087,Bark Boone,ACTOR
47995,tm133087,Minister,ACTOR
2282001,tm133087,"Jack, Jr. (1 Year Old)",ACTOR
2282047,tm133087,"Jack, Jr. (3 Years Old)",ACTOR
2282054,tm133087,"Mrs. Latcherie, Sr.",ACTOR
2282129,tm133087,Dr. Judd,ACTOR
3343,tm133087,Nurse Pam,ACTOR
2281772,tm133087,Monique,ACTOR
2281992,tm133087,Bobby Ray Ross,ACTOR
2197682,tm133087,Dancing Couple,ACTOR
2282038,tm133087,Dancing Couple,ACTOR
2281768,tm133087,Church Singer,ACTOR
2282064,tm133087,Church Organist,ACTOR
2281871,tm133087,Doctor,ACTOR
2281960,tm133087,Receptionist,ACTOR
2282068,tm133087,Nurse,ACTOR
2281964,tm133087,Nurse,ACTOR
2281853,tm133087,Delivery Boy,ACTOR
2281925,tm133087,Delivery Man,ACTOR
2281910,tm133087,Newspaper Boy,ACTOR
2281995,tm133087,Cook,ACTOR
2281967,tm133087,Cook's Helper,ACTOR
2281803,tm133087,Cook's Helper,ACTOR
1336625,tm133087,Choir Member (uncredited),ACTOR
45795,tm133087,,DIRECTOR
19841,tm177480,Cadet Carey Mahoney,ACTOR
19022,tm177480,Cadet Karen Thompson,ACTOR
19843,tm177480,Lt. Thaddeus Harris,ACTOR
27036,tm177480,Cadet Moses Hightower,ACTOR
11350,tm177480,Cadet Leslie Barbara,ACTOR
27037,tm177480,Cmndt. Eric Lassard,ACTOR
27038,tm177480,Cadet George Martín,ACTOR
27039,tm177480,Cadet Eugene Tackleberry,ACTOR
24556,tm177480,Sgt. Debbie Callahan,ACTOR
14330,tm177480,Cadet Larvelle Jones,ACTOR
27040,tm177480,Mrs. Fackler,ACTOR
27041,tm177480,Cadet Douglas Fackler,ACTOR
27042,tm177480,Capt. Reed,ACTOR
19400,tm177480,Cadet Chad Copeland,ACTOR
27043,tm177480,Cadet Kyle Blankes,ACTOR
27044,tm177480,Laverne Hooks,ACTOR
27045,tm177480,Booking Sergeant,ACTOR
593832,tm177480,Mrs. Thompson,ACTOR
239530,tm177480,Hooker,ACTOR
27046,tm177480,Angry Driver (uncredited),ACTOR
78986,tm177480,Tough (Uncredited),ACTOR
32739,tm177480,Prisoner (uncredited),ACTOR
287829,tm177480,Menacing Thug in Plaid (uncredited),ACTOR
52675,tm177480,Surprise Party Lady (uncredited),ACTOR
7277,tm177480,Driver of Teskey Truck (uncredited),ACTOR
12559,tm177480,Weird Waiter (uncredited),ACTOR
1337008,tm177480,Martín's Lady,ACTOR
47836,tm177480,Bar Patron,ACTOR
180941,tm177480,Bar Patron,ACTOR
704844,tm177480,Pool Hall Man,ACTOR
87590,tm177480,Drill Instructor,ACTOR
937469,tm177480,Street Thug,ACTOR
82846,tm177480,Arresting Cop,ACTOR
462221,tm177480,Officer,ACTOR
23591,tm177480,Officer,ACTOR
1018831,tm177480,Officer,ACTOR
1115512,tm177480,Tough,ACTOR
93112,tm177480,Tough,ACTOR
714126,tm177480,Street Punk,ACTOR
66962,tm177480,Driver,ACTOR
19734,tm177480,Sidewalk Store Owner,ACTOR
1230698,tm177480,Cadet with Hat,ACTOR
1127480,tm177480,Mrs. Lassard,ACTOR
1031025,tm177480,Little Old Lady,ACTOR
17457,tm177480,Supply Clerk,ACTOR
25205,tm177480,Office Executive,ACTOR
1944,tm177480,Mr. Wig,ACTOR
74078,tm177480,Chief Hurnst,ACTOR
26821,tm177480,Main Bad Guy,ACTOR
450733,tm177480,Rope Climbing Cadet in Gym (uncredited),ACTOR
27046,tm177480,,DIRECTOR
19492,tm54450,Arnie Cunningham,ACTOR
11098,tm54450,Dennis Guilder,ACTOR
65605,tm54450,Leigh Cabot,ACTOR
7650,tm54450,Will Darnell,ACTOR
7912,tm54450,Rudolph Junkins,ACTOR
91964,tm54450,Regina Cunningham,ACTOR
12079,tm54450,George LeBay,ACTOR
91965,tm54450,Buddy Repperton,ACTOR
91966,tm54450,Mr. Casey,ACTOR
589836,tm54450,Moochie Welch,ACTOR
8415,tm54450,Richard Trelawney,ACTOR
36356,tm54450,Don Vandenberg,ACTOR
12407,tm54450,Roseanne,ACTOR
91968,tm54450,Chuck,ACTOR
91969,tm54450,Michael Cunningham,ACTOR
508760,tm54450,Bemis,ACTOR
83079,tm54450,Pepper Boyd,ACTOR
27960,tm54450,Mr. Smith,ACTOR
499486,tm54450,Ellie,ACTOR
529459,tm54450,Librarian,ACTOR
2051448,tm54450,Shoppie,ACTOR
38313,tm54450,Auto Assembly Worker (uncredited),ACTOR
1110624,tm54450,High School Student (uncredited),ACTOR
12968,tm54450,,DIRECTOR
8464,ts22082,Michael Knight,ACTOR
63898,ts22082,Devon Miles,ACTOR
30068,ts22082,K.I.T.T. (voice),ACTOR
90786,ts22082,Bonnie Barstow,ACTOR
90788,ts22082,RC3,ACTOR
1381431,ts21715,,ACTOR
49815,ts20678,Zack Morris,ACTOR
201,ts20678,A.C. Slater,ACTOR
53237,ts20678,Samuel 'Screech' Powers,ACTOR
66271,ts20678,Lisa Turtle,ACTOR
81048,ts20678,Richard Belding,ACTOR
3748,tm145608,Leonard Lowe,ACTOR
7244,tm145608,Malcolm Sayer,ACTOR
1005,tm145608,Dr. Kaufman,ACTOR
8467,tm145608,Eleanor Costello,ACTOR
11546,tm145608,Paula,ACTOR
18895,tm145608,Mrs. Lowe,ACTOR
3288,tm145608,Peter Ingham,ACTOR
18898,tm145608,Miriam,ACTOR
18901,tm145608,Rolando,ACTOR
18897,tm145608,Frank,ACTOR
8416,tm145608,Lucy Fishman,ACTOR
18899,tm145608,Sidney,ACTOR
18900,tm145608,Lolly,ACTOR
14445,tm145608,Bert,ACTOR
18896,tm145608,Rose,ACTOR
18909,tm145608,Nurse Margaret,ACTOR
18910,tm145608,Anthony,ACTOR
16244,tm145608,Dr. Tyler,ACTOR
17434,tm145608,Dr. Sullivan,ACTOR
18908,tm145608,Nurse Beth,ACTOR
18902,tm145608,Frances,ACTOR
18903,tm145608,Magda,ACTOR
18904,tm145608,Joseph,ACTOR
18905,tm145608,Luis,ACTOR
18906,tm145608,Dottie,ACTOR
18907,tm145608,Desmond,ACTOR
3769,tm145608,Ray,ACTOR
18911,tm145608,Janitor,ACTOR
18912,tm145608,Hospital Director,ACTOR
1608456,tm145608,Psychiatrist,ACTOR
7694,tm145608,Neurochemist,ACTOR
18914,tm145608,Man in Hall,ACTOR
18915,tm145608,Hysterical Woman,ACTOR
18916,tm145608,Mr. Kean,ACTOR
18917,tm145608,Christina,ACTOR
18918,tm145608,Fishsticks,ACTOR
18919,tm145608,Hospital Receptionist,ACTOR
18920,tm145608,George,ACTOR
18921,tm145608,Orderly #1,ACTOR
11567,tm145608,Nurse Sara,ACTOR
18922,tm145608,EEG Technician,ACTOR
18923,tm145608,Cafeteria Nurse,ACTOR
2671,tm145608,Hospital Orderly (Uncredited),ACTOR
1096969,tm145608,Ward #5 Orderly,ACTOR
84053,tm145608,Ward #5 Patient #2,ACTOR
903183,tm145608,Ward #5 Patient #3,ACTOR
1096985,tm145608,Ward #5 Patient #4,ACTOR
1096967,tm145608,Ward #5 Patient #5,ACTOR
9482,tm145608,Ward #5 Patient #6,ACTOR
418353,tm145608,Ward #5 Patient #7,ACTOR
364686,tm145608,Club Singer,ACTOR
1159504,tm145608,Bus Driver,ACTOR
1097101,tm145608,Bartender,ACTOR
34237,tm145608,Librarian,ACTOR
1096986,tm145608,Young Leonard,ACTOR
487523,tm145608,Leonard's Friend #1,ACTOR
477228,tm145608,Leonard's Friend #2,ACTOR
1096987,tm145608,Teacher,ACTOR
40059,tm145608,Medical Student,ACTOR
17151,tm145608,Psych Ward Intern,ACTOR
18924,tm145608,,DIRECTOR
129833,ts25028,Co-Host,ACTOR
421000,ts25028,Host,ACTOR
12800,tm147710,Clark,ACTOR
12801,tm147710,Ellen,ACTOR
12429,tm147710,Audry,ACTOR
12802,tm147710,Rusty,ACTOR
12803,tm147710,"Clark, Sr.",ACTOR
12804,tm147710,Nora,ACTOR
8035,tm147710,Art,ACTOR
12805,tm147710,Francis,ACTOR
4700,tm147710,Cousin Eddie,ACTOR
12806,tm147710,Cousin Catherine,ACTOR
12807,tm147710,Rocky,ACTOR
12808,tm147710,Ruby Sue,ACTOR
12809,tm147710,Uncle Lewis,ACTOR
10549,tm147710,Aunt Bethany,ACTOR
12810,tm147710,Bill,ACTOR
6802,tm147710,Todd Chester,ACTOR
12018,tm147710,Margo Chester,ACTOR
12812,tm147710,Mary,ACTOR
12811,tm147710,Delivery Boy,ACTOR
12691,tm147710,Frank Shirley,ACTOR
12813,tm147710,Helen Shirley,ACTOR
59439,tm147710,Bozo #1,ACTOR
1103242,tm147710,Bozo #2,ACTOR
84540,tm147710,SWAT Officer,ACTOR
48269,tm147710,Cop,ACTOR
1236530,tm147710,Cop,ACTOR
444827,tm147710,Young Executive,ACTOR
631709,tm147710,Clark (age 9) (uncredited),ACTOR
1236542,tm147710,SWAT Team Sargeant (uncredited),ACTOR
1236410,tm147710,Downtown Shopper (uncredited),ACTOR
12814,tm147710,,DIRECTOR
198,tm142895,Principal Joe Clark,ACTOR
11063,tm142895,Ms. Levias,ACTOR
27646,tm142895,Dr. Frank Napier,ACTOR
21063,tm142895,Mr. Rosenberg,ACTOR
17814,tm142895,Leonna Barrett,ACTOR
25768,tm142895,Mr. Darnell,ACTOR
18055,tm142895,Mr. William Wright,ACTOR
118811,tm142895,Kaneesha Carter,ACTOR
18306,tm142895,Mayor Don Bottman,ACTOR
3292,tm142895,Mrs. Elliott,ACTOR
113229,tm142895,Mrs. Powers,ACTOR
118812,tm142895,Mrs. Hamilton,ACTOR
118813,tm142895,Thomas Sams,ACTOR
40159,tm142895,Maria,ACTOR
86521,tm142895,Mrs. Santos,ACTOR
26321,tm142895,Mrs. Carter,ACTOR
11583,tm142895,Mr. O'Malley,ACTOR
8422,tm142895,Fire Chief Gaines,ACTOR
6329,tm142895,Mr. Zirella,ACTOR
9450,tm142895,George,ACTOR
89398,tm142895,Ellen,ACTOR
118814,tm142895,Chita,ACTOR
118815,tm142895,,ACTOR
102294,tm142895,,ACTOR
7782,tm142895,,DIRECTOR
5658,tm20712,Himself,ACTOR
17348,tm20712,Singing Child,ACTOR
108288,tm20712,Eddie's Aunt,ACTOR
1852,tm20712,Eddie's Uncle,ACTOR
17797,tm20712,Little Eddie,ACTOR
108294,tm20712,Thanksgiving Guest,ACTOR
108293,tm20712,Thanksgiving Guest,ACTOR
108289,tm20712,Thanksgiving Guest,ACTOR
18911,tm20712,Card Player #3,ACTOR
62732,tm20712,Mrs. Butts,ACTOR
50586,tm20712,Aunt Rose,ACTOR
108291,tm20712,Uncle Lester,ACTOR
108295,tm20712,Uncle Gus,ACTOR
108296,tm20712,Eddie's Cousin,ACTOR
450236,tm20712,Thanksgiving Guest,ACTOR
108292,tm20712,Card Player #2,ACTOR
73538,tm20712,,DIRECTOR
116391,tm117580,Nola Darling,ACTOR
422646,tm117580,Jamie Overstreet,ACTOR
477562,tm117580,Greer Childs,ACTOR
31566,tm117580,Mars Blackmon,ACTOR
207275,tm117580,Opal Gilstrap,ACTOR
61222,tm117580,Clorinda Bradford,ACTOR
16721,tm117580,Doctor Jamison,ACTOR
122523,tm117580,Sonny Darling,ACTOR
916018,tm117580,Ava,ACTOR
916019,tm117580,Noble,ACTOR
366935,tm117580,Keva,ACTOR
916020,tm117580,Shawn,ACTOR
916022,tm117580,Toby,ACTOR
503706,tm117580,Dog 1,ACTOR
532433,tm117580,Dog 2,ACTOR
492716,tm117580,Dog 3,ACTOR
47097,tm117580,Dog 4,ACTOR
466433,tm117580,Dog 5,ACTOR
1476065,tm117580,Dog 7,ACTOR
34819,tm117580,Dog 8,ACTOR
200487,tm117580,Dog 9,ACTOR
7328,tm117580,Dog 10,ACTOR
1476067,tm117580,Dog 11,ACTOR
1476069,tm117580,Dog 12,ACTOR
1475403,tm117580,Receptionist,ACTOR
1475406,tm117580,Soundman,ACTOR
1475429,tm117580,Soundman,ACTOR
31566,tm117580,,DIRECTOR
9835,ts23753,Major John D. MacGillis,ACTOR
192,ts23753,Pollyanna Esther Cooper MacGillis,ACTOR
37759,ts23753,Eugene Holowachuk,ACTOR
66339,ts23753,General Marcus Craig,ACTOR
96173,ts23753,Alva Bricker,ACTOR
47978,ts23753,Elizabeth Cooper MacGillis,ACTOR
38704,ts23753,Robin Cooper MacGillis,ACTOR
97165,ts23753,Casey Cooper MacGillis,ACTOR
14989,tm130586,Jade Butterfield,ACTOR
91112,tm130586,David Axelrod,ACTOR
21302,tm130586,Ann Butterfield,ACTOR
35576,tm130586,Hugh Butterfield,ACTOR
7051,tm130586,Arthur Axelrod,ACTOR
